Mass,Gamma,b,Velocity,class
1.37157E+14,0.371114239,0.825375145,7.556126009,1
8.99053E+13,0.030678886,0.836994003,5.963591701,1
2.55309E+16,0.248175622,0.158126551,9.763878617,2
6.17984E+13,0.949366008,0.840817607,7.893389727,1
9.45027E+14,0.87530275,0.772996322,3.208535056,2
6.08894E+14,0.388678442,0.414065047,5.464674575,2
1.25997E+17,0.943117596,0.609904887,24.1442139,2
3.1302E+16,0.579185838,0.756093619,15.87344661,2
8.49127E+16,0.409218418,0.071749707,20.85466533,2
1.37716E+15,0.550541842,0.954608057,35.88160738,1
1.48468E+14,0.265268386,0.669919559,7.15276525,1
5.2425E+16,0.600148274,0.095459013,19.68849454,2
8.43471E+16,0.011855185,0.347157575,14.25836586,2
1.77396E+13,0.888847871,0.521933804,5.977466242,4
1.26028E+17,0.975747884,0.369373114,25.5577582,2
3.1181E+16,0.430282086,0.446721988,20.56308124,2
2.05333E+13,0.982913352,0.638192533,16.42174935,4
7.66003E+16,0.954729821,0.667159339,21.88780625,2
1.69324E+13,0.729103886,0.198082902,17.29096819,4
3.14065E+16,0.312195088,0.849138126,15.65058764,2
6.92509E+13,0.461801945,0.777223359,3.441851351,1
4.53419E+15,0.7002647,0.200225152,11.03116012,2
2.07724E+13,0.144222786,0.747891387,6.832606295,1
8.08268E+16,0.652171818,0.204960925,15.7105214,2
1.26083E+17,0.29689065,0.561859172,21.87710034,2
8.93038E+13,0.62104694,0.827565019,18.26706991,1
2.45817E+13,0.11554541,0.982549291,16.0313949,1
4.62028E+14,0.393244578,0.810567544,11.86599803,1
3.36458E+13,0.782722042,0.935984848,3.123139824,1
8.49369E+16,0.224600685,0.409201136,16.9300931,2
3.40384E+15,0.49789324,0.601033903,6.179504227,2
3.59588E+13,0.82860762,0.945598913,4.771358693,1
1.20162E+14,0.730585731,0.858350637,2.731171997,1
8.04958E+13,0.86092994,0.399033604,10.18489209,4
2.41999E+16,0.49529444,0.500876283,7.949459064,2
1.57195E+14,0.059842027,0.922598164,15.31645403,1
2.07841E+14,0.34635324,0.61679838,6.886404185,1
2.08234E+13,0.799413078,0.346170959,5.923043116,4
3.57205E+15,0.029277643,0.184671402,4.570003032,2
9.42194E+13,0.180306123,0.378482057,6.955168818,3
4.57341E+13,0.975117714,0.535660911,7.931100019,3
2.98193E+13,0.435484931,0.124591998,16.51198097,4
2.88314E+16,0.341781746,0.372991125,13.52550598,2
1.15036E+16,0.820859276,0.162735789,5.075911179,2
2.31717E+13,0.459595024,0.710868649,7.513522496,1
6.88121E+15,0.118343267,0.185838417,12.99570689,2
3.73331E+15,0.285913148,0.75582431,6.397448725,2
3.89618E+16,0.96637783,0.319058225,15.10106761,2
9.98446E+14,0.494058171,0.169465412,16.37700922,3
8.24773E+16,0.036252464,0.952485025,28.82623923,1
8.1241E+16,0.913437959,0.35568466,9.088599768,2
3.76713E+13,0.454814122,0.994155756,3.548478388,1
2.88888E+16,0.561589335,0.558954563,10.7073889,2
8.54106E+16,0.790370772,0.067787883,14.95681773,2
2.81019E+14,0.040486258,0.222741339,2.699110097,2
2.50696E+13,0.787427167,0.716454089,16.4064165,4
1.12098E+15,0.940416613,0.703226648,20.94968199,1
7.14187E+16,0.378575396,0.376076952,14.56870649,2
6.17743E+13,0.982210686,0.681738941,15.1286814,4
5.93451E+13,0.120694683,0.786746222,5.653820929,1
5.07034E+13,0.910211162,0.52524811,6.34021613,3
4.19353E+13,0.932531944,0.24301933,7.975398266,4
2.65769E+16,0.497971921,0.844679876,17.58843924,1
4.89322E+13,0.402980289,0.909054059,9.471806628,1
8.54891E+16,0.021168558,0.717592439,20.35098034,2
8.55715E+16,0.668322456,0.656868839,25.24639794,2
2.67371E+15,0.561754447,0.198981464,7.661500784,2
8.55895E+16,0.893419894,0.460776878,16.18866815,2
1.65114E+14,0.979047605,0.479360649,5.256207735,2
3.04559E+14,0.25851694,0.70420317,6.15018251,1
8.99352E+16,0.767794824,0.900399356,24.51605873,2
4.05053E+13,0.431031121,0.617609769,7.14277387,3
3.99603E+16,0.640554847,0.38485794,17.89262518,2
3.41778E+13,0.501189383,0.460101599,2.680700236,2
2.42754E+15,0.417401724,0.75003318,7.117306023,1
1.22119E+14,0.549038222,0.850879437,5.436511408,1
8.25003E+16,0.139619279,0.813434129,21.15879193,2
3.06089E+14,0.184439839,0.33187986,1.544510669,2
2.04686E+14,0.465330158,0.859592149,8.748451358,1
7.70756E+15,0.107174662,0.176082071,7.015156914,2
4.56562E+14,0.800410608,0.725520155,3.18194701,2
1.87366E+15,0.907583921,0.714157977,5.806626753,2
8.16412E+15,0.256433513,0.833980434,10.00168286,2
7.72424E+16,0.908740658,0.062783955,19.28651627,2
5.89414E+16,0.247991079,0.551564882,16.29667513,2
5.81122E+13,0.005279473,0.381399848,26.65081855,4
9.03815E+16,0.712433489,0.089624648,13.41478811,2
3.29415E+15,0.802961173,0.624064994,5.876443517,2
2.66258E+16,0.237968393,0.515788248,11.62484594,2
5.21114E+14,0.535342662,0.553979655,5.084214024,2
2.79421E+14,0.753405775,0.786002405,4.191907678,1
4.3431E+16,0.191594486,0.203475799,17.85230808,2
4.48853E+14,0.52541702,0.51503844,8.227719332,1
3.91091E+13,0.873513789,0.175719806,6.683743283,4
1.68714E+14,0.487907439,0.501065207,16.47410403,4
4.23752E+13,0.311323315,0.676782518,13.246662,4
8.28064E+16,0.531141987,0.165828599,17.54556266,2
3.58185E+13,0.244340086,0.487538449,7.258971192,4
4.89575E+16,0.594429489,0.493258553,13.59712102,2
8.45876E+16,0.538194559,0.553453011,17.26281958,2
1.90528E+13,0.002753567,0.4221378,5.490813088,4
8.22794E+14,0.44816222,0.767181858,16.15720556,1
2.21958E+15,0.076444119,0.612094226,7.534689473,2
2.10153E+13,0.313536088,0.313374708,22.56925141,4
4.09276E+15,0.989159506,0.759186598,5.640152278,2
2.71019E+15,0.102626303,0.197544076,7.530768114,2
9.13616E+16,0.123445579,0.103503367,12.23360515,2
4.7514E+13,0.429396771,0.57101261,4.820813574,1
8.28422E+16,0.402635984,0.837993718,22.81758939,1
2.31229E+13,0.193198831,0.685117795,10.37926512,4
7.22315E+13,0.974067424,0.486974075,5.858409889,2
6.30218E+13,0.07093957,0.533628606,7.009363952,3
1.30398E+15,0.064122424,0.530213936,24.87636931,3
2.57928E+13,0.256804159,0.249761461,2.083553507,2
1.64431E+15,0.640974859,0.271440878,3.57035617,2
1.42892E+14,0.893585278,0.839038301,4.89118153,1
2.00455E+13,0.151308027,0.212349579,6.134679688,4
1.14303E+14,0.725365573,0.479032115,4.950999442,2
6.62628E+13,0.094685,0.646759434,10.28812623,3
2.72838E+15,0.256644242,0.258092582,4.790673143,2
4.16495E+14,0.798309124,0.609862381,4.606773669,1
3.10948E+13,0.594144798,0.681284057,4.390303695,1
2.42173E+13,0.584890649,0.610759249,6.677164249,3
8.99637E+16,0.502095573,0.275910828,17.3748357,2
6.56483E+13,0.514102295,0.661267841,14.58895341,4
2.28664E+14,0.767164755,0.415696763,6.780895664,2
1.75393E+14,0.1084557,0.185936838,15.93719445,4
2.75649E+15,0.526422338,0.84080309,14.87333949,1
2.02516E+15,0.79502413,0.385892385,10.15846422,2
1.15268E+14,0.15626326,0.915083141,2.356200146,2
8.57547E+16,0.734865367,0.028149425,20.19104541,2
5.15687E+13,0.01192307,0.754833139,9.343326672,1
3.67837E+13,0.433913383,0.858149024,2.557593247,1
1.15268E+16,0.089546045,0.336674246,6.409817938,2
2.43454E+13,0.165227116,0.646619359,7.064173321,3
2.45152E+16,0.811033226,0.586864389,11.92769015,2
8.19814E+16,0.372576224,0.903631132,21.66083291,2
4.92521E+13,0.187816382,0.935047211,7.945934528,1
1.01573E+14,0.801324192,0.494258915,7.505364552,2
7.5969E+13,0.11510294,0.524904428,6.515268827,1
1.75284E+16,0.966345977,0.116549819,14.01050374,2
2.44908E+15,0.093469731,0.435842694,8.30201248,2
1.57407E+15,0.664148641,0.301355944,18.04314324,3
1.76623E+14,0.473442889,0.91493143,11.01472749,1
8.54217E+15,0.170927885,0.594820309,9.034059015,2
2.55329E+14,0.783100473,0.789318537,8.860115095,1
9.00294E+16,0.744059938,0.540665592,20.23370667,2
7.14805E+16,0.054559412,0.977121744,21.64693084,1
1.69411E+14,0.680250327,0.991907323,7.8405072,1
1.17509E+14,0.775612405,0.90974593,16.7502661,1
7.3822E+13,0.404753913,0.741397905,4.629609419,1
1.03586E+15,0.174066259,0.491745184,5.646432383,2
5.23578E+14,0.338161299,0.859765926,5.388406323,1
5.81094E+14,0.221801041,0.70218157,4.167924106,2
4.64625E+15,0.792396333,0.654251996,10.2127178,1
4.81814E+14,0.73030743,0.656942182,14.82195547,1
6.73361E+13,0.979828688,0.528885887,1.614569988,2
3.4272E+14,0.884060603,0.925581357,27.67000288,1
3.10325E+13,0.570444774,0.849937011,6.391353678,1
6.14937E+14,0.991855209,0.677629984,4.86743748,1
2.32581E+14,0.564757815,0.270267774,7.438838543,2
1.91483E+16,0.313064246,0.295247633,8.731123806,2
1.85325E+13,0.536096418,0.412523264,5.88647395,4
1.26125E+17,0.100783786,0.355798735,19.24831139,2
1.27783E+16,0.12477137,0.802323456,16.48020446,1
1.01934E+14,0.602119863,0.705919655,8.308503573,1
5.72929E+14,0.602154254,0.707111134,12.83175997,1
1.28409E+14,0.368071613,0.953457929,2.353530486,2
1.44626E+14,0.020625198,0.892034866,3.595855029,1
7.26781E+16,0.615691483,0.30312583,23.14855369,2
1.43677E+15,0.780334812,0.740949789,9.309626656,1
2.52516E+14,0.930605819,0.965363969,14.57270941,1
9.59174E+15,0.072364862,0.283601018,9.483050677,2
2.54939E+16,0.935152129,0.191255265,10.8979567,2
9.00509E+16,0.6687329,0.191189131,16.7950245,2
1.87454E+15,0.309350693,0.708724083,3.361537701,2
2.19299E+14,0.353416023,0.850921898,11.99130802,1
1.32336E+15,0.74969397,0.684688617,7.314844677,1
8.28654E+16,0.522140297,0.483412293,17.82974277,2
7.7308E+14,0.254982549,0.640370431,13.90718743,1
1.64243E+16,0.948262033,0.369000247,16.31396801,2
2.15595E+15,0.67863337,0.216887235,10.78183465,2
1.95869E+13,0.805235476,0.307655034,8.641429995,4
3.34275E+15,0.402381709,0.299550084,4.684340598,2
3.38936E+13,0.270497091,0.312606413,22.65301655,4
7.50192E+16,0.223917584,0.923731499,14.41566874,2
4.51733E+16,0.568755142,0.501005436,14.5169769,2
2.20364E+15,0.993133448,0.839387385,21.41836477,1
9.00671E+16,0.651002279,0.635499907,4.353389798,2
8.20306E+16,0.14562183,0.230817612,21.54646259,2
4.18027E+14,0.501670567,0.070346994,12.71787873,4
1.05419E+16,0.507693723,0.291031078,10.29481464,2
6.32728E+14,0.353989229,0.436256787,3.895533162,2
1.91514E+13,0.037378919,0.47660293,4.916759802,3
8.11142E+14,0.338392501,0.580199852,18.75786814,3
1.79539E+13,0.460466166,0.864415243,18.05362991,3
2.92073E+14,0.424553679,0.533543899,3.020409016,2
4.67934E+15,0.392273688,0.71386666,9.04332076,1
7.19723E+15,0.602817136,0.645403582,8.275809363,2
1.17683E+15,0.986343994,0.607706002,13.07256682,1
1.64875E+16,0.30032088,0.497849293,7.720247922,2
1.15431E+16,0.955118827,0.285514284,6.075325488,2
1.26201E+17,0.028270395,0.381304809,24.32914055,2
1.83358E+13,0.9442625,0.157016845,13.55993762,4
5.24215E+15,0.168837765,0.504974435,8.753927074,2
4.57605E+13,0.709061857,0.437064967,4.363635095,2
1.17385E+15,0.020952077,0.937368001,13.6362409,1
5.07705E+15,0.412218689,0.939415593,11.12098842,1
2.75764E+13,0.909721002,0.441375179,9.969697037,4
2.96748E+14,0.758626822,0.818289885,4.148852606,2
6.66975E+13,0.897697986,0.996822169,9.887676265,1
4.41959E+13,0.87435289,0.118489107,12.92791406,4
3.98091E+16,0.054864312,0.418995814,10.34494804,2
4.95296E+13,0.74909074,0.096923209,7.054820642,4
6.97446E+15,0.382778385,0.496428243,17.61869234,2
8.7975E+15,0.099289404,0.515907814,14.58297446,1
5.13864E+13,0.975699669,0.911512453,17.72061667,1
2.602E+13,0.930002898,0.561240856,18.96548395,4
2.24059E+15,0.007710665,0.583095297,7.534620292,2
1.05256E+16,0.245419838,0.12102876,10.13189593,2
4.44328E+14,0.386066058,0.996429579,8.642633205,1
5.04973E+15,0.939667218,0.855552576,29.79862028,1
2.86103E+13,0.919614813,0.038450148,19.73528416,4
1.59576E+14,0.448966573,0.842480081,6.0199258,1
8.25647E+16,0.239757982,0.39307646,21.24811479,2
2.20273E+14,0.324027357,0.849592441,6.074344909,1
9.90803E+13,0.178130518,0.972477112,7.75000619,1
1.1287E+14,0.904124516,0.72482953,10.94517261,1
3.44127E+15,0.191518877,0.291625457,15.92302426,2
2.55317E+16,0.120027938,0.519950926,12.28287915,2
3.46012E+13,0.285310912,0.881658139,19.7042461,1
7.57306E+16,0.492908026,0.114910358,17.65411667,2
7.70701E+16,0.933508837,0.088718865,16.92274077,2
2.26972E+14,0.913760583,0.564026477,4.740862191,1
1.94706E+16,0.799277334,0.57229228,22.21869384,1
1.2418E+15,0.273184099,0.636820818,19.12817826,1
8.29878E+15,0.83502307,0.960811777,8.826662327,2
2.6434E+13,0.914550834,0.966194898,3.170260235,1
1.59047E+15,0.740021357,0.29841727,14.80058302,2
4.28864E+13,0.265814065,0.832717493,2.722737263,1
2.39521E+13,0.874658108,0.641722311,12.93342169,4
6.8899E+14,0.795162651,0.319354932,15.81087279,3
2.11089E+14,0.907427391,0.4991231,30.32159492,4
9.18432E+14,0.770845619,0.780663288,8.487392852,1
5.17211E+14,0.536562242,0.719711193,5.696938584,1
5.19235E+15,0.384078257,0.617605329,7.580404309,2
9.96671E+13,0.302151771,0.519193256,8.481874414,3
2.85497E+16,0.958890747,0.876878079,12.42385492,2
3.90089E+13,0.322640188,0.675326053,5.2887981,1
9.04411E+16,0.288899342,0.89583441,29.33180315,1
3.20026E+16,0.414440344,0.390353894,18.15434634,2
4.3903E+13,0.139561261,0.882089691,3.173193942,1
1.82198E+13,0.792583677,0.979384462,6.523120272,1
7.57519E+16,0.884709323,0.332459462,24.1875174,2
6.76769E+14,0.627674912,0.488424697,4.080252235,2
5.24766E+16,0.384504405,0.1898463,16.79934391,2
6.81886E+15,0.470059296,0.45754935,7.01252183,2
8.36385E+16,0.316660185,0.304052313,11.1080627,2
3.36118E+14,0.43228182,0.667860149,2.997181753,2
7.66618E+16,0.682700583,0.251916131,16.37396677,2
6.34769E+13,0.377160543,0.979122719,1.390130822,2
2.62258E+13,0.016291908,0.045556402,20.09587433,4
3.47169E+14,0.313823747,0.686814394,8.218467494,1
5.24927E+16,0.055767591,0.343402938,17.46578042,2
1.2179E+14,0.229601536,0.13214088,3.158283113,2
4.58678E+16,0.530485172,0.527044465,16.42300473,2
1.1304E+14,0.726492637,0.849365786,16.31194719,1
1.49214E+15,0.014370751,0.927302712,4.808910996,2
1.28121E+15,0.843233817,0.773049775,3.749642781,2
3.78395E+13,0.384202452,0.793374671,11.22632876,1
8.37728E+16,0.623452772,0.789560868,22.04530319,2
3.20465E+16,0.803093344,0.305099675,16.33023262,2
1.70908E+13,0.322284606,0.531355631,8.220958444,4
1.669E+13,0.276434187,0.299144976,9.09689192,4
1.09122E+16,0.395689912,0.451354676,7.246843988,2
1.66479E+13,0.279722907,0.419252621,6.408748202,4
1.00218E+15,0.49580806,0.966076474,4.40265994,2
2.6888E+13,0.263601379,0.698189004,6.333705498,1
2.56838E+13,0.461486377,0.351564723,14.27492818,4
1.25544E+14,0.061169568,0.594738356,3.462710437,1
3.31112E+13,0.523798307,0.638295202,4.617995036,1
2.03193E+13,0.181824583,0.653923063,19.14230191,4
6.64437E+15,0.008380103,0.692726602,8.643318192,2
2.61059E+13,0.684097354,0.152888247,18.74494715,4
2.31078E+14,0.448862289,0.609600971,1.946506684,2
7.12059E+15,0.837177651,0.328399105,8.249067244,2
1.36357E+15,0.241093373,0.745063289,8.850703274,1
1.69987E+14,0.581988681,0.484432551,5.687497745,2
7.38705E+14,0.447041129,0.614946973,2.670332076,2
2.36449E+13,0.614074946,0.62576779,11.31466168,4
6.84144E+15,0.779730356,0.357162862,8.869548382,2
7.18313E+13,0.944350985,0.554549454,15.66037355,4
8.40978E+14,0.032151069,0.846616425,3.989986982,2
2.42152E+14,0.684161985,0.753199044,19.01882282,1
1.10841E+14,0.638854298,0.354577226,6.355660148,2
7.22483E+15,0.533647118,0.777892173,7.646663597,2
6.87786E+14,0.200631396,0.531182428,7.268973682,1
6.94343E+13,0.923222952,0.722393527,3.121990716,1
2.87922E+13,0.915303192,0.096553234,18.3488356,4
1.80566E+14,0.854885347,0.986262683,2.062307523,2
4.70906E+15,0.627685456,0.789976455,28.11985478,1
2.05174E+14,0.731570785,0.23086717,5.18917081,2
4.89766E+16,0.811202543,0.306681677,14.28020868,2
2.07266E+16,0.247047281,0.982081395,18.50289562,1
2.09308E+15,0.90748853,0.195815742,6.187341069,2
1.34676E+15,0.384025155,0.316069127,9.249759475,2
4.01813E+14,0.243691089,0.718600501,16.36857056,1
1.18935E+15,0.368390739,0.354713668,5.694530156,2
1.81253E+13,0.702456955,0.941547304,31.66056252,1
1.1936E+16,0.669919218,0.410378863,13.34877254,2
1.47551E+15,0.736835608,0.828535125,7.306304238,1
2.07015E+13,0.423736033,0.667233552,9.846739713,4
5.77026E+13,0.513245431,0.418981606,10.46797136,4
5.71791E+14,0.090699189,0.363307168,6.511446469,2
1.93658E+13,0.592491549,0.564233314,5.788256864,3
8.52822E+13,0.306977786,0.544101886,3.970011308,1
4.51999E+14,0.592326619,0.472979837,3.916296221,2
1.09288E+16,0.907843299,0.69703145,9.763416481,2
1.36355E+14,0.264328726,0.116431044,4.509001571,2
3.51448E+15,0.430446622,0.875985389,5.469593607,2
1.01078E+15,0.350154194,0.091299757,16.87775337,4
1.10524E+16,0.64013761,0.545060011,6.664735566,2
2.67908E+14,0.982403781,0.831746532,3.746864014,1
7.70954E+16,0.747893585,0.36669884,13.57403168,2
3.4016E+13,0.387655201,0.158875227,11.83247792,4
8.00758E+16,0.273938164,0.081366965,14.56561616,2
1.0905E+16,0.668028925,0.435193826,5.786947613,2
1.26404E+17,0.615892252,0.113358267,23.6895348,2
6.21087E+15,0.230593036,0.978667399,9.892280177,2
3.21173E+14,0.340827699,0.689159276,12.40078944,1
8.22134E+13,0.776256306,0.648980355,6.223411771,1
1.26438E+17,0.499293287,0.479244177,28.93699172,2
9.82265E+13,0.300738047,0.715938013,4.221420278,1
9.98644E+14,0.477826014,0.883979433,6.498109142,1
1.55997E+13,0.118910499,0.906074525,8.46960895,1
3.87088E+13,0.451111687,0.626558571,7.428619698,3
1.98806E+13,0.974085807,0.198334339,5.062167438,4
4.22895E+14,0.777282941,0.975644577,5.456247209,1
2.39246E+16,0.393318454,0.213273173,13.87417592,2
1.70778E+13,0.919001875,0.374577897,9.550956522,4
4.89921E+16,0.678251421,0.420839874,14.31927528,2
2.61985E+15,0.939466975,0.860367615,13.07587383,1
4.84293E+14,0.119141676,0.779298848,21.8270114,1
4.10581E+13,0.440713384,0.410584232,19.98517825,4
1.01816E+14,0.636688815,0.814548629,3.997649196,1
3.21619E+15,0.774809583,0.601802781,4.982388681,2
5.50853E+14,0.314253527,0.541023506,11.01778961,1
1.54792E+15,0.227640534,0.880865357,4.214683589,2
5.10462E+15,0.802641959,0.553658176,9.475521583,2
9.62867E+15,0.30805733,0.295921355,21.19286499,2
6.46677E+13,0.096690295,0.67750429,6.097427926,1
2.36015E+14,0.743792625,0.798235126,5.532074151,1
6.1815E+13,0.395745062,0.544683805,21.34278739,4
1.26536E+17,0.379017119,0.250926106,28.66508733,2
7.13678E+13,0.036083188,0.561098723,5.531449263,1
2.46792E+13,0.695124616,0.30562424,5.003562007,3
3.88252E+14,0.189508202,0.864286256,14.89853349,1
4.34572E+16,0.916279784,0.360108793,17.18684387,2
6.24805E+14,0.081546482,0.635035961,31.26618364,4
7.40142E+13,0.776239991,0.607182557,3.887648887,1
6.05952E+13,0.960345355,0.652779609,7.600384739,1
3.03814E+15,0.275055026,0.735420147,7.692013794,2
1.74807E+13,0.97520133,0.709436915,4.979400006,1
3.99944E+16,0.958569658,0.592109732,16.10956282,2
5.26633E+16,0.398787365,0.172689524,18.36902779,2
6.67048E+15,0.340525083,0.594281883,9.203584728,2
1.64202E+13,0.142668576,0.870629834,7.234236603,1
5.25351E+14,0.897881446,0.772832032,5.51585513,1
1.5529E+16,0.694594526,0.711345318,9.420326292,2
8.48416E+15,0.420107552,0.661461812,7.006321403,2
8.71795E+13,0.852505102,0.597906874,20.90927039,4
3.20866E+16,0.077154784,0.831902885,2.438431775,2
1.20376E+16,0.289234324,0.859416473,16.46909552,1
7.71485E+16,0.523155164,0.290033199,19.8166341,2
3.09263E+13,0.683575513,0.072158207,7.001550261,4
8.32521E+15,0.941794687,0.995533893,20.80157764,1
3.19638E+15,0.785427321,0.706498917,12.10950612,1
4.26843E+13,0.940866479,0.960216211,10.49444518,1
3.98746E+16,0.994730644,0.665317215,15.92529662,2
1.07093E+15,0.272704554,0.736806338,3.16605861,2
2.09783E+13,0.356801032,0.734514166,2.47916746,1
3.17602E+14,0.619965606,0.443751347,12.07204956,3
5.1612E+16,0.28784699,0.428504956,10.60532186,2
2.55663E+16,0.64311675,0.442987751,7.433282562,2
4.78525E+16,0.018418309,0.855926296,14.40486018,2
2.11714E+15,0.581900022,0.094821051,6.851350601,2
1.22336E+15,0.847383433,0.757695538,3.929881132,2
2.40788E+14,0.391152339,0.589837351,4.770278736,1
9.30417E+14,0.008384278,0.976915618,5.81140988,2
7.27574E+16,0.066732335,0.728180536,23.44978653,2
2.46393E+14,0.362876332,0.621286732,13.66968256,3
1.00931E+15,0.30423085,0.986773204,7.160711081,1
